Input,Output
రాముడు విష్ణువు యొక్క అవతారం.,రాముడు విష్ణువు యొక్క అవతారం.
క్రికెట్ లో ఆయన భారత దేశానికి అందించిన విజయాలకు గుర్తుగా భారత ప్రభుత్వం అతనికి భారత పురస్కారాన్ని ప్రకటించింది.,క్రికెట్ లో ఆయన భారత దేశానికి అందించిన విజయాలకు గుర్తుగా భారత ప్రభుత్వం అతనికి భారత పురస్కారాన్ని ప్రకటించింది.
"సోషల్ మీడియా వాడకం వలన ఎన్నో ప్రయోజనాలు ఉన్నప్పటికీ, వాటితో పాటు దుష్ప్రభావాలు కూడా లేకపోలేదు.","సోషల్ మీడియా వాడకం వలన ఎన్నో ప్రయోజనాలు ఉన్నప్పటికీ, వాటితో పాటు దుష్ప్రభావాలు కూడా లేకపోలేదు."
ప్రతి విషయం మనం ఎలా తీసుకుంటామో దాన్నిబట్టి మన జీవితం నడుస్తుంది,ప్రతి విషయం మనం ఎలా తీసుకుంటామో దాన్నిబట్టి మన జీవితం నడుస్తుంది.
క్వాంటం ఫిజిక్స్ అనే సబ్జెక్టు అత్యంత నాకు చాలా ఇష్టం.,క్వాంటం ఫిజిక్స్ అనే సబ్జెక్టు అత్యంత నాకు చాలా ఇష్టం.
రాముడు విష్ణువు యొక్క అవతారం.,రాముడు విష్ణువు యొక్క అవతారం.
రామాయణం అత్యంత మహాకావ్యం ప్రతి ఇంటిలోనూ చదువబడుతుంది.,రామాయణం అత్యంత మహాకావ్యం ప్రతి ఇంటిలోనూ చదువబడుతుంది.
ప్రతి మనిషి జీవితంలో ఒక నిజమైన హీరో ఉంటాడు.,ప్రతి మనిషి జీవితంలో ఒక నిజమైన హీరో ఉంటాడు.
రామాయణం మహాకావ్యం ప్రతి ఇంటిలోనూ చదువబడుతుంది.,రామాయణం మహాకావ్యం ప్రతి ఇంటిలోనూ చదువబడుతుంది.
అప్పుడు నాకు తెలియలేదు.,అప్పుడు నాకు తెలియలేదు.
పర్యావరణం మరియు మనము (మానవులు) ని విశేషంగా వేరు చేసి చూడలేము.,పర్యావరణం మరియు మనము (మానవులు) ని విశేషంగా వేరు చేసి చూడలేము.
